Title,Detailed Job URL,Job Details,Job Requirements
Kỹ sư Tự  động hóa - Lập trình,https://careerbuilder.vn/vi/tim-viec-lam/ky-su-tu-dong-hoa-lap-trinh.35BDC7E7.html,"['Phân tích, thu thập thông tin liên quan đến sản phẩm/giải pháp mà Công ty đang kinh doanh', 'Xây dựng và phụ trách về kỹ thuật toàn bộ sản phẩm tự động hóa', 'Chịu trách nhiệm nội dung về sản phẩm giải pháp phục vụ cho khách hàng', 'Xây dựng kế hoạch và thực hiện đào tạo, huấn luyện về thiết bị, giải pháp cho Khách hàng và Nhân viên công ty', 'Xây dựng tài liệu hướng dẫn sử dụng, tài liệu giới thiệu sản phẩm và giải pháp điều khiển, Demo,...', 'Phụ trách giải quyết các sự cố thiết bị điều khiển cho Khách hàng.', 'Tiếp nhận và tham gia các chương trình đào tạo của nhà cung cấp nước ngoài.', 'Hỗ trợ kinh doanh giải quyết các yêu cầu của Khách hàng về mặt kỹ thuật thiết bị và giải pháp.', 'Khảo sát nhu cầu, tư vấn đưa ra giải pháp và lên dự toán báo giá.', 'Báo cáo, phân tích và Hành động cải tiến.', 'Với nhu cầu phát triển của Công ty, chúng tôi tuyển dụng vị trí này cho khu vực TP.HCM và khu vực Hà Nội.']","['Có kiến thức vững và kinh nghiệm sử dụng toàn bộ thiết bị tự động hóa: PLC, HMI, Servo, Biến Tần, Scada,.... thiết bị truyền động Cơ', 'Có năng lực khai thác phần mềm về PLC, HMI, Scada, Robot, Vision System, Có kiến thức và năng lực về các hệ thống IIOT, Smart Manufacturing.', 'Có kiến thức về quản lý dự án, lập kế hoạch.', 'Có chuyên môn và kinh nghiệp về đào tạo, huấn luyện thiết bị Tự Động Hóa.', 'Có ít nhất 2 năm kinh nghiệm trở lên ở vị trí kỹ thuật về thiết bị tự động, Leader,... đương. Ưu tiên có kinh nghiệm thiết bị TDH của DELTA, SIEMENS,.....', 'Có kinh nghiệm làm việc trong môi trường hiện đại, chuyên nghiệp, làm việc tại các dự án lớn.', 'Có kinh nghiệm thiết kế các hệ thống điều khiển, xử lý sự cố, Bảo trì thiết bị', 'Có kinh nghiệm giảng dạy và soạn thảo tài liệu', 'Có kinh nghiệm làm việc với Khách hàng Nước ngoài, Nhà cung\xa0 cấp nước ngoài!', 'Ưu tiên Ứng viên có thêm kinh nghiệm đã làm trong môi trường có ISO, 5S, chế tạo máy.', 'Tốt nghiệp đại học chuyên ngành Tự động hóa, Điện Điện Tử.', 'Sử dụng tốt các phần mềm PLC, HMI, Scada, SQL,….', 'Sử dụng tốt Microsoft Office, đặc biệt\xa0PowerPoint.', 'Tiếng Anh - Giao tiếp tốt;', 'Ưu tiên ứng viên biết tiếng Hoa', 'Kỹ năng giao tiếp', 'Kỹ năng phân tích, lập kế hoạch và thực hiện công việc theo kế hoạch.', 'Chịu áp lực cao.', 'Kỹ năng lập báo cáo và phân tích số liệu.', 'Đi công tác ngắn hạn.']"
"Senior Sale Executive // Chuyên viên kinh doanh
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/senior-sale-executive-chuyen-vien-kinh-doanh.35BDE34B.html,"['Plan regular visit to existing and potential customers within assigned territory', 'Build and maintain strong business relationships with customers.', 'Actively develop new sales opportunities and customer accounts', 'Promote and present company’s products actively, maximise sales and profitability for the company.', 'Collect market / industry trends, challenges, information and report to Management.', 'Submission of regular reports covering sales activities, market information and accurate sales forecasting.', 'Attend to and resolve customer complaint promptly and payment collection.', 'Work as a team with Sales Management in identifying business opportunities and developing sales strategies to achieve sales goal set.', 'To ensure smooth running & operation in term of sales & marketing and daily functions.', 'Any other assignment from time to time by Sales Manager / Business Unit Head.']",[]
"Nhân viên QC (ngành bao bì nhựa)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-qc-nganh-bao-bi-nhua.35BDE34E.html,[],[]
"Trưởng phòng Kinh doanh
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35BDE355.html,[],"['o\xa0\xa0\xa0 Làm việc độc lập và chịu được áp lực cao trong công việc.', 'o\xa0\xa0\xa0 Khả năng phân tích và xứ lý tình huống.', 'o\xa0\xa0\xa0 Khả năng lãnh đạo, giao tiếp và thương lượng tốt.', 'o\xa0\xa0\xa0 Khả năng thuyết trình tốt.', 'o\xa0\xa0\xa0 Thuyết phục người khác; thiết lập, duy trì, phát triển mối quan hệ.', 'o\xa0\xa0\xa0 Có tinh thần trách nhiệm, cẩn thận, nhiệt tình', 'o\xa0\xa0\xa0 Có thể đi công tác xa, dài ngày']"
"Nhân viên Thiết kế ( Mỹ phẩm)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-my-pham.35BDE352.html,[],[]
"Chuyên viên thu hồi nợ hiện trường (HCM - Nợ Sớm)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-thu-hoi-no-hien-truong-hcm-no-som.35BDE34D.html,"['Tổ chức thực hiện công tác quản lý và thu hồi nợ Tín chấp – Thẻ tín dụng Khách hàng cá nhân trên địa bàn phụ trách.', 'Tiếp nhận hồ sơ của các khách hàng (KH) đang có khoản vay trễ hạn tại Ngân hàng VPBank để xử lý.', 'Thực hiện các biện pháp tác nghiệp để thu hồi nợ, yêu cầu KH tất toán khoản vay tại VPBank;', 'Thu thập thông tin cơ bản về các KH không trả nợ đúng hạn: hồ sơ vay, số dư trên tài khoản KH, tình trạng trả nợ, lịch trả nợ của KH và các thông tin cần thiết khác từ các bên liên quan với KH, …;', 'Áp dụng các biện pháp và nghiệp vụ truy tìm thông tin, phương thức liên hệ hiện tại của KH nhằm phục vụ công tác thu hồi nợ;', 'Thực hiện thu hồi nợ tại địa bàn; tiếp xúc và thương lượng trực tiếp với KH, tìm hiểu khả năng thanh toán của KH và đưa ra phương án xử lý thích hợp;', 'Nộp đơn tố giác/hồ sơ khởi kiện và đại diện cho VPBank tham gia tố giác/tố tụng tại các cơ quan Công an, Tòa án, …;', 'Tuân thủ các chính sách và quy định về thu hồi nợ của Ngân hàng VPBank, quy định của Pháp luật.']","['Ưu tiên ứng viên có kinh nghiệm làm việc trong lĩnh vực tương đương hoặc Sales tại các Ngân hàng, AMC, Tổ chức Tài chính, Công ty Thu hồi nợ, …;', 'Ứng viên có thể di chuyển các địa bàn HCM', 'Ứng viên chưa có kinh nghiệm sẽ được đào tạo về kỹ năng, chuyên môn nghiệp vụ trong quá trình làm việc;', 'Có kỹ năng giao tiếp, đàm phán, thương lượng. Giọng nói rõ ràng, dứt khoát;', 'Có khả năng làm việc dưới áp lực cao, xử lý tình huống linh hoạt;', 'Có sức khoẻ tốt, chịu khó và kiên trì, thông thạo đường sá;', 'Sử dụng cơ bản các ứng dụng tin học văn phòng Word, Excel, Outlook, …']"
"Cửa hàng trưởng (Hà Nội)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/cua-hang-truong-ha-noi.35BDE34A.html,[],[]
SEO Executive,https://careerbuilder.vn/vi/tim-viec-lam/seo-executive.35BDBD28.html,"['Do keyword research in coordination with business objectives.', 'Develop and implement strategies for increasing website traffic through organic search.', 'Develop and maintain on-page + off-page optimization tasks.', 'Keep track of keyword rankings, analytics, website performance on a daily basis.', 'Research and identify URL architecture, page errors, content and navigational issues, and other factors that impact the technical performance of a website.', 'Work heavily with SEO tools, especially Google Keyword Planner, Ahrefs, Webmaster Tools, Screaming Frog, SEM Rush, etc.', 'Create weekly/monthly performance reports using Google Analytics and Google Data Studio.', 'Work on WordPress site using programming languages (HTML and CSS).', 'Identify SEO problems or inhibiting factors, diagnose the root cause and devise effective intervention.', 'Monitor the algorithms set by the search engines to keep up to date with changes;']","['At least 01 year experience.', 'Experience in working with global eCommerce markets (US, UK, AU, EU..).', 'In-depth knowledge of current SEO tools and practices, as well as Google Algorithm.', 'Ability to work independently.', 'Ability to use English for in-depth research and day-to-day communication (listening, reading, writing).', 'Competitive compensation package: VND 10 - 15 million + allowance (laptop) + bonus based on personal performance;', 'Take part in professional training and practice Search Engine Optimization based on global guidelines;', 'Enhance communication skills and presentation skills;', 'Working in a young, modern and professional environment;', 'Good career path, review performance every 6 months;', 'Gain more experience in the eCommerce field;', 'Regular bonding and team-building activities (company trip, happy hours etc.);', '13th-month salary bonus. Bonus on excellent performance;', 'Full compliance with social insurance.']"
"Trưởng nhóm tư vấn tuyển sinh Hồ Chí Minh (thu nhập 20-60 triệu/tháng)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-tu-van-tuyen-sinh-ho-chi-minh-thu-nhap-20-60-trieu-thang.35BDD1CD.html,[],[]
"Tax consultant
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/tax-consultant.35BDE326.html,"['Research and interpret changing tax legislation', 'Check information provided by clients to make sure that sufficient and accurate information for tax purpose', 'Prepare any required document and procedure for tax registration, declaration and payment/refund', 'Produce reports and presentations for clients', 'Prepare payroll including calculation of overtime payment and compulsory insurance contributions', 'Prepare and submit tax returns by the deadline for client', 'Respond queries from clients and/or provide advice for tax issues by email, telephone or meeting upon the instruction of the supervisor', 'Carry out detailed computations to calculate tax liability and advise on how to minimize a client’s liability', 'Liaise, prepare explanation and negotiate with the Tax Office and Insurance Office on behalf of the client', 'Perform other duties as assigned by clients and company']","['Bachelor’s degree in major in Accounting/Auditing or equivalent majors', '3-5 years of experience as Tax Consultant', 'Good English skills and proficient in using computers (Word, Excel, ...)', 'Having a practicing certificate in tax procedure service is an advantage', 'Dynamic, hard-working, careful, can work under pressure', 'Good communication skill', 'Ability to work in teams and independently']"
"Trưởng Nhóm Truyền Thông
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-truyen-thong.35BDE321.html,"['Nghiên cứu, đề xuất và triển khai các kế hoạch/chiến lược phát triển thương hiệu của công ty.', 'Nghiên cứu thị trường, đề xuất các hoạt động truyền thông thương hiệu, và quảng bá các dịch vụ phù hợp để nâng cao độ phủ thương hiệu và hiệu quả kinh doanh.', 'Lập kế hoạch PR – Marketing, cách thức triển khai kèm chi phí theo từng giai đoạn cụ thể và triển khai thực hiện chiến dịch theo kế hoạch', 'Tham gia xây dựng và triển khai các sự kiện nội bộ và bên ngoài.', 'Sáng tạo ý tưởng, sáng tạo nội dung truyền thông nội bộ và bên ngoài.', 'Triển khai các hoạt động PR, booking, viết thông cáo báo chí, seeding trên MXH…và xây dựng cộng đồng.', 'Đề xuất và triển khai các hoạt động Co-branding với các thương hiệu phù hợp, cũng như phối hợp với các đối tác triển khai các chương trình truyền thông theo chỉ đạo của Ban Lãnh đạo.', 'Nghiên cứu, đo lường hiệu quả của các kênh PR – Marketing cho từng dự án và làm báo cáo đánh giá.', 'Lên ý tưởng và phối hợp với MKT lên ý tưởng sản xuất ấn phẩm phục vụ chiến dịch MKT', 'Triển khai và quản lý thu thập các thông tin thị trường phục vụ cho công tác chuyên môn.', 'Quản lý các hợp đồng, quyền lợi thực hiện với các đối tác truyền thông, quảng cáo', 'Báo cáo, giải trình, phân tích tình hình hoạt động, của nhóm Truyền thông và đề xuất giải pháp cho TP. Marketing/ BLĐ theo tuần, tháng, quý, năm hoặc theo yêu cầu.', 'Các công việc khác theo yêu cầu của quản lý trực tiếp/ Ban lãnh đạo.']","['Tốt nghiệp ngành Truyền thông, Marketing hoặc chuyên ngành liên quan.', 'Có tối thiểu 2 – 3 năm kinh nghiệm trong lĩnh vực kinh doanh, marketing', 'Ưu tiên ứng viên có kinh nghiệm làm việc tại các hệ thống phòng khám, thẩm mỹ viện, bệnh viện đa khoa tư nhân,…', 'Có kiến thức & kinh nghiệm về Truyền thông, Marketing, PR trong lĩnh vực làm đẹp', 'Kỹ năng Lãnh đạo, đàm phán, Giao tiếp tốt, …', 'Sáng tạo, biết cách xây dựng ý tưởng truyền thông và xây dựng kịch bản MC, kịch bản video, …', 'Am hiểu về chế độ chính sách và các quy định của pháp luật về truyền thông và quảng cáo', 'Có tinh thần trách nhiệm cao, đam mê công việc', 'Có tinh thần cầu tiến, chủ động trong công việc', 'Chịu được áp lực công việc, kiên trì và có tinh thần giải quyết khó khăn (nếu có)', 'Hỗ trợ ăn trưa tại Công ty', 'Các quyền lợi khác theo quy định của Nhà nước và của Công ty.', 'Thứ 2 đến thứ 6 từ 8:30 – 12:00, 13:30 – 18:00,', 'Thứ 7: 8:30 – 12:30', 'Nghỉ: chiều thứ 7 và ngày chủ nhật.']"
